cell_id,NRAS.1.115258747.C...2,NRAS.1.115258747.C...3,DNMT3A.2.25457243.G,NPM1.5.170837543.C,FLT3.13.28592642.C,FLT3.13.28608243.X
c5048,14,14,31,7,75,32
c5049,27,27,76,14,106,29
c5050,63,63,64,82,137,19
c5051,38,38,16,18,197,34
c5052,24,24,54,8,143,29
c5053,26,26,47,9,92,18
c5054,9,9,35,27,94,42
c5055,43,43,50,42,48,11
c5056,20,20,20,12,40,16
c5057,8,8,10,10,42,9
c5058,50,50,37,44,105,13
c5059,50,50,26,8,90,11
c5060,5,5,0,5,50,14
c5061,34,34,32,56,57,8
c5062,16,16,20,27,28,11
c5063,6,6,26,20,58,18
c5064,27,27,50,5,92,14
c5065,7,7,8,3,76,13
c5066,20,20,29,9,111,17
c5067,10,10,25,16,44,14
c5068,10,10,23,24,4,4
c5069,72,72,60,76,234,52
c5070,30,30,81,19,140,24
c5071,50,50,70,62,154,21
c5072,107,107,181,78,344,43
c5073,8,8,21,28,136,33
c5074,26,26,46,32,84,41
c5075,34,34,32,19,90,15
c5076,9,9,6,9,55,5
c5077,7,7,42,29,62,13
c5078,10,10,42,39,110,21
c5079,14,14,31,12,63,5
c5080,5,5,53,2,33,3
c5081,44,44,25,57,90,18
c5082,40,40,54,80,162,37
c5083,12,12,31,40,28,4
c5084,45,45,45,37,137,22
c5085,20,20,48,35,94,37
c5086,20,20,29,33,71,16
c5087,6,6,46,42,68,19
c5088,14,14,47,54,58,17
c5089,85,85,116,88,172,45
c5090,16,16,42,4,57,17
c5091,29,29,44,78,84,33
c5092,41,41,57,36,93,22
c5093,16,16,48,28,98,24
c5094,2,2,27,1,114,19
c5095,2,2,60,4,134,12
c5096,17,17,46,10,80,10
c5097,35,35,40,5,155,22
c5098,12,12,58,38,47,20
c5099,16,16,40,22,64,27
c5100,46,46,43,53,58,13
c5101,44,44,30,44,46,14
c5102,57,57,55,52,90,34
c5103,45,45,81,181,74,28
c5104,34,34,88,125,109,25
c5105,32,32,22,44,40,12
c5106,6,6,18,7,41,7
c5107,18,18,36,17,62,11
c5108,16,16,38,78,60,16
c5109,5,5,12,4,76,30
c5110,1,1,36,5,74,16
c5111,31,31,36,79,44,21
c5112,12,12,28,11,28,17
c5113,18,18,24,31,72,8
c5114,24,24,69,127,131,20
c5115,32,32,62,46,106,36
c5116,9,9,14,10,66,9
c5117,26,26,35,47,48,8
c5118,14,14,25,57,32,0
c5119,29,29,34,48,104,36
c5120,17,17,18,12,85,13
c5121,14,14,13,8,95,26
c5122,20,20,52,28,30,14
c5123,29,29,38,20,170,31
c5124,24,24,57,9,193,40
c5125,6,6,45,72,76,53
c5126,11,11,13,22,111,11
c5127,15,15,10,5,70,22
c5128,20,20,10,9,56,12
c5129,13,13,38,33,128,31
c5130,13,13,14,31,36,17
c5131,18,18,29,12,49,8
c5132,13,13,11,99,65,21
c5133,44,44,57,42,116,21
c5134,97,97,67,15,203,137
c5135,20,20,28,15,120,13
c5136,18,18,21,37,33,12
c5137,27,27,43,60,71,16
c5138,30,30,69,63,62,45
c5139,39,39,60,63,130,31
c5140,24,24,34,8,46,15
c5141,35,35,68,31,112,18
c5142,14,14,25,9,25,13
c5143,12,12,39,38,86,18
c5144,32,32,57,20,18,20
c5145,22,22,4,2,103,37
c5146,26,26,29,11,104,25
c5147,10,10,16,22,89,18
c5148,22,22,17,7,96,37
c5149,37,37,47,58,145,28
c5150,2,2,12,0,60,11
c5151,38,38,92,11,99,48
c5152,10,10,33,10,60,50
c5153,10,10,42,6,144,12
c5154,23,23,39,89,78,33
c5155,34,34,57,63,63,14
c5156,14,14,57,76,41,16
c5157,21,21,24,23,98,10
c5158,37,37,29,26,54,20
c5159,29,29,33,32,42,17
c5160,15,15,38,31,87,17
c5161,22,22,56,14,64,15
c5162,57,57,60,44,146,34
c5163,3,3,17,7,112,54
c5164,61,61,142,56,211,71
c5165,69,69,196,11,268,72
c5166,28,28,45,84,64,12
c5167,31,31,63,23,49,18
c5168,23,23,51,8,67,16
c5169,28,28,42,50,118,22
c5170,61,61,122,41,146,44
c5171,11,11,58,17,69,19
c5172,39,39,92,90,130,26
c5173,21,21,25,53,51,11
c5174,40,40,26,64,32,15
c5175,24,24,57,93,108,37
c5176,22,22,76,2,86,30
c5177,39,39,53,15,29,8
c5178,18,18,161,9,113,64
c5179,14,14,31,1,56,11
c5180,17,17,51,0,130,20
c5181,12,12,66,77,70,21
c5182,4,4,55,6,67,20
c5183,28,28,35,18,114,25
c5184,22,22,40,5,90,23
c5185,46,46,82,67,103,29
c5186,45,45,75,57,55,17
c5187,15,15,40,26,36,15
c5188,26,26,29,54,98,11
c5189,17,17,38,47,59,16
c5190,12,12,54,129,88,10
c5191,55,55,43,22,91,32
c5192,10,10,8,4,31,23
c5193,47,47,58,48,146,56
c5194,50,50,56,74,90,15
c5195,17,17,45,9,133,45
c5196,32,32,66,30,77,18
c5197,63,63,68,57,144,30
c5198,28,28,28,28,66,22
c5199,13,13,47,42,48,15
c5200,10,10,33,2,34,11
c5201,18,18,35,16,67,11
c5202,35,35,21,19,80,12
c5203,29,29,49,26,88,34
c5204,43,43,59,24,124,50
c5205,8,8,17,7,62,20
c5206,51,51,48,34,164,38
c5207,43,43,60,34,104,25
c5208,24,24,63,27,34,15
c5209,36,36,35,76,20,12
c5210,29,29,72,76,40,24
c5211,43,43,21,34,89,16
c5212,26,26,74,95,91,12
c5213,31,31,27,8,52,12
c5214,30,30,53,35,69,27
c5215,27,27,28,63,84,40
c5216,13,13,53,89,142,28
c5217,13,13,13,8,42,38
c5218,20,20,31,23,138,33
c5219,39,39,59,64,117,22
c5220,24,24,30,24,56,15
c5221,11,11,9,17,49,9
c5222,66,66,62,38,122,28
c5223,16,16,31,7,68,19
c5224,8,8,31,0,56,11
c5225,5,5,5,2,52,22
c5226,24,24,42,20,66,15
c5227,7,7,29,18,64,5
c5228,25,25,59,81,26,12
c5229,5,5,6,2,31,28
c5230,43,43,63,27,120,39
c5231,41,41,88,33,162,39
c5232,17,17,32,16,56,12
c5233,11,11,17,21,18,8
c5234,33,33,26,49,76,38
c5235,35,35,40,6,95,41
c5236,30,30,38,12,70,9
c5237,14,14,52,0,55,18
c5238,35,35,34,24,85,30
c5239,46,46,67,96,74,21
c5240,28,28,61,90,58,18
c5241,19,19,42,37,38,6
c5242,11,11,15,8,55,13
c5243,30,30,52,27,50,17
c5244,17,17,21,58,115,31
c5245,4,4,40,3,49,11
c5246,33,33,81,20,52,12
c5247,17,17,36,13,78,9
c5248,12,12,28,12,94,22
c5249,41,41,27,14,99,15
c5250,18,18,34,31,40,10
c5251,23,23,48,3,73,20
c5252,8,8,44,32,76,29
c5253,9,9,26,6,56,9
c5254,6,6,55,15,67,11
c5255,11,11,48,13,46,8
c5256,10,10,8,9,132,18
c5257,42,42,76,45,80,63
c5258,23,23,32,4,114,57
c5259,12,12,35,5,74,9
c5260,48,48,49,53,84,14
c5261,19,19,48,59,69,18
c5262,16,16,50,15,77,5
c5263,38,38,77,37,46,9
c5264,32,32,18,46,46,13
c5265,19,19,14,14,72,4
c5266,29,29,70,21,59,21
c5267,18,18,69,84,76,15
c5268,26,26,35,37,79,11
c5269,33,33,103,174,122,84
c5270,20,20,62,47,86,21
c5271,41,41,74,58,79,23
c5272,69,69,28,33,106,16
c5273,27,27,39,11,12,9
c5274,54,54,74,71,119,15
c5275,31,31,29,24,104,16
c5276,21,21,29,22,44,7
c5277,16,16,60,18,94,23
c5278,16,16,69,5,55,10
c5279,10,10,14,3,49,15
c5280,5,5,28,6,68,15
c5281,44,44,42,16,63,23
c5282,23,23,31,17,30,10
c5283,58,58,45,33,160,49
c5284,11,11,36,33,26,6
c5285,19,19,29,54,50,8
c5286,11,11,16,6,58,15
c5287,68,68,95,37,140,32
c5288,10,10,64,3,98,19
c5289,25,25,39,4,85,18
c5290,52,52,153,33,192,23
c5291,21,21,37,19,26,8
c5292,20,20,43,6,78,23
c5293,18,18,54,52,47,15
c5294,9,9,19,24,42,20
c5295,2,2,48,10,69,17
c5296,35,35,45,54,78,18
c5297,79,79,77,59,128,63
c5298,32,32,51,64,48,26
c5299,24,24,43,48,42,16
c5300,6,6,79,67,88,35
c5301,16,16,24,4,47,13
c5302,31,31,52,68,58,23
c5303,17,17,18,1,34,16
c5304,9,9,86,72,65,27
c5305,20,20,29,11,74,14
c5306,11,11,29,25,14,8
c5307,29,29,96,10,65,54
c5308,25,25,42,28,56,13
c5309,7,7,16,10,30,19
c5310,59,59,68,87,142,25
c5311,18,18,12,124,50,9
c5312,19,19,90,68,98,55
c5313,17,17,39,51,46,18
c5314,38,38,53,15,82,31
c5315,61,61,76,117,142,36
c5316,17,17,23,12,109,12
c5317,6,6,35,40,52,47
c5318,14,14,26,1,19,10
c5319,16,16,32,71,38,23
c5320,6,6,27,6,80,9
c5321,5,5,6,2,146,35
c5322,35,35,27,26,52,9
c5323,23,23,45,18,62,25
c5324,27,27,40,31,31,10
c5325,34,34,51,34,85,37
c5326,23,23,42,48,68,16
c5327,33,33,40,43,62,16
c5328,18,18,46,23,70,5
c5329,33,33,77,42,123,32
c5330,30,30,43,41,82,45
c5331,30,30,30,80,65,19
c5332,21,21,61,80,174,38
c5333,13,13,43,26,62,48
c5334,11,11,12,4,64,16
c5335,21,21,14,27,69,11
c5336,102,102,138,64,245,117
c5337,24,24,47,25,70,36
c5338,17,17,27,38,66,26
c5339,42,42,51,29,147,63
c5340,36,36,35,59,158,13
c5341,46,46,63,76,111,25
c5342,20,20,70,116,137,36
c5343,14,14,53,40,44,22
c5344,24,24,45,12,32,7
c5345,30,30,34,53,26,28
c5346,56,56,68,43,140,57
c5347,23,23,79,80,156,73
c5348,39,39,108,23,96,38
c5349,23,23,131,15,258,42
c5350,54,54,58,14,96,71
c5351,20,20,20,2,56,20
c5352,28,28,34,14,130,17
c5353,23,23,41,31,8,10
c5354,23,23,60,56,94,25
c5355,2,2,34,73,54,9
c5356,30,30,34,34,66,15
c5357,13,13,52,7,72,39
c5358,30,30,27,33,81,1
c5359,11,11,28,4,144,44
c5360,34,34,56,70,220,24
c5361,38,38,57,23,92,13
c5362,23,23,35,62,24,7
c5363,15,15,45,21,89,22
c5364,129,129,125,65,197,43
c5365,58,58,109,19,114,23
c5366,4,4,24,43,34,13
c5367,34,34,47,16,90,14
c5368,54,54,65,68,56,45
c5369,8,8,24,7,30,7
c5370,51,51,126,127,224,45
c5371,68,68,100,104,176,42
c5372,17,17,52,21,14,13
c5373,26,26,37,9,82,44
c5374,24,24,32,21,40,7
c5375,31,31,22,16,14,7
c5376,15,15,45,0,50,25
c5377,32,32,25,19,64,35
c5378,28,28,29,15,83,23
c5379,31,31,43,45,78,27
c5380,17,17,54,26,83,12
c5381,25,25,96,66,83,29
c5382,70,70,171,16,306,61
c5383,26,26,65,22,46,37
c5384,5,5,44,30,54,31
c5385,18,18,0,29,55,7
c5386,14,14,38,39,60,15
c5387,6,6,22,2,88,18
c5388,34,34,32,22,66,30
c5389,24,24,43,44,67,19
c5390,28,28,16,23,46,10
c5391,5,5,38,46,42,12
c5392,24,24,108,14,75,28
c5393,10,10,7,12,104,8
c5394,15,15,17,6,41,4
c5395,19,19,11,7,30,11
c5396,8,8,20,11,64,7
c5397,17,17,58,45,111,44
c5398,40,40,71,130,130,23
c5399,27,27,54,22,64,25
c5400,18,18,56,41,120,33
c5401,23,23,30,37,65,19
c5402,22,22,38,1,91,23
c5403,13,13,28,69,36,12
c5404,48,48,65,37,38,16
c5405,10,10,21,44,90,17
c5406,50,50,64,48,131,27
c5407,12,12,23,1,50,54
c5408,15,15,23,46,62,8
c5409,46,46,32,10,253,67
c5410,8,8,54,44,66,14
c5411,10,10,34,3,76,9
c5412,37,37,56,39,96,23
c5413,40,40,65,18,86,47
c5414,37,37,15,46,48,15
c5415,12,12,17,8,59,11
c5416,17,17,26,49,62,13
c5417,29,29,29,17,146,27
c5418,24,24,30,68,42,6
c5419,18,18,29,6,74,6
c5420,24,24,53,108,97,21
c5421,23,23,34,20,4,4
c5422,80,80,72,93,134,46
c5423,2,2,25,9,133,9
c5424,13,13,83,52,133,37
c5425,24,24,20,19,47,10
c5426,12,12,18,4,87,11
c5427,39,39,60,14,85,37
c5428,26,26,36,9,72,22
c5429,35,35,51,113,68,7
c5430,26,26,72,31,93,11
c5431,22,22,81,7,113,24
c5432,15,15,74,6,121,33
c5433,27,27,33,14,62,16
c5434,7,7,30,57,42,7
c5435,13,13,34,21,50,4
c5436,27,27,5,13,12,5
c5437,22,22,45,14,52,14
c5438,36,36,82,51,74,40
c5439,70,70,168,18,215,64
c5440,6,6,33,3,58,25
c5441,31,31,61,18,93,28
c5442,55,55,68,39,62,24
c5443,8,8,12,5,176,20
c5444,33,33,28,23,40,16
c5445,17,17,6,2,77,16
c5446,14,14,11,9,90,26
c5447,9,9,38,2,98,30
c5448,12,12,22,15,68,11
c5449,49,49,49,66,76,33
c5450,8,8,30,20,86,11
c5451,31,31,57,85,163,30
c5452,14,14,34,10,186,40
c5453,43,43,41,25,82,28
c5454,15,15,39,20,64,35
c5455,20,20,21,43,42,12
c5456,28,28,45,79,38,15
c5457,17,17,61,54,70,19
c5458,26,26,44,42,56,31
c5459,49,49,44,63,98,20
c5460,25,25,42,46,39,11
c5461,37,37,29,50,52,33
c5462,23,23,11,2,32,10
c5463,7,7,12,1,112,18
c5464,19,19,16,27,29,7
c5465,20,20,42,29,58,4
c5466,27,27,33,35,54,27
c5467,13,13,34,12,69,8
c5468,11,11,14,6,35,31
c5469,33,33,32,32,114,20
c5470,38,38,30,62,84,25
c5471,15,15,22,21,109,22
c5472,24,24,59,9,85,29
c5473,17,17,41,12,66,13
c5474,14,14,5,2,108,7
c5475,25,25,33,6,100,16
c5476,2,2,23,2,50,11
c5477,20,20,40,23,50,14
c5478,35,35,24,58,76,6
c5479,13,13,35,33,59,12
c5480,42,42,32,34,100,42
c5481,29,29,73,26,127,11
c5482,24,24,22,68,51,12
c5483,27,27,63,26,77,27
c5484,8,8,25,4,29,7
c5485,14,14,37,36,58,0
c5486,15,15,48,41,125,63
c5487,34,34,84,21,49,29
c5488,9,9,14,24,34,13
c5489,4,4,44,16,80,14
c5490,46,46,46,15,70,26
c5491,14,14,33,17,43,11
c5492,31,31,44,82,60,20
c5493,153,153,49,212,289,98
c5494,20,20,13,9,50,4
c5495,29,29,59,58,114,20
c5496,12,12,8,6,90,5
c5497,3,3,13,1,36,7
c5498,13,13,24,6,117,24
c5499,14,14,23,19,80,18
c5500,5,5,82,2,113,15
c5501,7,7,14,16,80,16
c5502,30,30,56,24,136,15
c5503,29,29,53,24,146,20
c5504,25,25,35,35,100,10
c5505,12,12,26,2,192,0
c5506,48,48,97,89,61,21
c5507,34,34,40,10,66,19
c5508,3,3,20,12,22,15
c5509,24,24,43,8,106,18
c5510,17,17,50,41,108,8
c5511,51,51,79,42,198,61
c5512,29,29,28,47,50,19
c5513,30,30,45,23,64,17
c5514,8,8,12,4,36,15
c5515,33,33,40,26,118,13
c5516,29,29,0,0,20,1
c5517,22,22,18,48,48,8
c5518,22,22,13,25,0,19
c5519,20,20,43,27,105,38
c5520,24,24,55,30,55,33
c5521,47,47,49,35,196,66
c5522,45,45,54,84,58,12
c5523,27,27,47,27,74,9
c5524,21,21,41,12,99,68
c5525,24,24,58,12,112,21
c5526,34,34,33,24,90,17
c5527,14,14,8,33,100,16
c5528,54,54,101,16,127,42
c5529,31,31,92,45,170,52
c5530,21,21,25,9,14,2
c5531,31,31,34,45,86,14
c5532,24,24,41,38,80,29
c5533,22,22,49,43,60,23
c5534,20,20,25,16,32,5
c5535,11,11,19,10,73,31
c5536,10,10,24,10,82,13
c5537,16,16,38,23,154,14
c5538,18,18,28,16,229,38
c5539,70,70,103,47,56,13
c5540,13,13,29,17,74,18
c5541,8,8,40,17,38,18
c5542,29,29,63,34,60,21
c5543,11,11,19,37,80,36
c5544,19,19,11,22,70,17
c5545,5,5,19,8,56,6
c5546,19,19,33,26,34,16
c5547,22,22,58,30,166,20
c5548,14,14,45,3,89,35
c5549,4,4,38,5,38,44
c5550,28,28,43,5,91,16
c5551,24,24,15,13,93,14
c5552,58,58,44,42,64,16
c5553,5,5,24,10,80,10
c5554,26,26,34,10,70,27
c5555,27,27,18,37,35,2
c5556,31,31,81,50,114,17
c5557,21,21,7,24,41,10
c5558,14,14,22,10,17,4
c5559,12,12,14,10,72,21
c5560,18,18,46,57,52,13
c5561,19,19,47,18,113,36
c5562,18,18,23,28,51,14
c5563,15,15,26,41,40,4
c5564,34,34,44,24,94,36
c5565,5,5,44,2,62,10
c5566,33,33,62,43,20,30
c5567,3,3,32,3,34,11
c5568,43,43,82,29,106,37
c5569,19,19,30,4,34,7
c5570,33,33,63,47,62,16
c5571,24,24,20,21,41,18
c5572,41,41,73,17,127,48
c5573,22,22,48,4,108,40
c5574,31,31,64,62,74,13
c5575,15,15,30,61,2,7
c5576,27,27,33,78,70,14
c5577,38,38,16,8,65,79
c5578,25,25,54,40,84,30
c5579,10,10,31,5,122,34
c5580,44,44,62,23,94,19
c5581,14,14,63,8,87,34
c5582,72,72,102,85,182,42
c5583,32,32,49,55,56,15
c5584,30,30,56,23,55,23
c5585,48,48,109,109,84,14
c5586,24,24,23,29,63,14
c5587,23,23,23,13,95,18
c5588,7,7,17,9,63,11
c5589,15,15,39,40,34,11
c5590,2,2,26,4,86,4
c5591,45,45,43,32,47,17
c5592,19,19,24,17,56,25
c5593,27,27,12,12,114,22
c5594,2,2,19,11,57,6
c5595,15,15,48,20,66,4
c5596,21,21,28,47,71,9
c5597,58,58,62,59,131,24
c5598,9,9,29,24,28,21
c5599,16,16,42,62,108,26
c5600,32,32,51,57,106,19
c5601,11,11,41,18,55,20
c5602,33,33,65,43,109,52
c5603,21,21,32,12,315,33
c5604,14,14,86,15,147,30
c5605,13,13,16,29,48,5
c5606,13,13,68,46,107,46
c5607,20,20,47,74,39,18
c5608,37,37,58,38,83,16
c5609,51,51,71,49,219,53
c5610,19,19,41,17,130,31
c5611,10,10,6,6,40,17
c5612,30,30,28,37,40,1
c5613,37,37,40,12,48,14
c5614,23,23,9,27,64,8
c5615,33,33,43,23,38,22
c5616,52,52,117,110,132,31
c5617,37,37,34,41,66,15
c5618,26,26,20,23,66,35
c5619,4,4,12,5,64,23
c5620,29,29,59,16,119,24
c5621,38,38,85,41,106,13
c5622,20,20,55,18,106,51
c5623,14,14,35,22,52,10
c5624,26,26,21,25,72,19
c5625,9,9,64,69,90,13
c5626,24,24,23,3,18,11
c5627,54,54,47,46,83,35
c5628,18,18,54,44,86,20
c5629,37,37,82,18,4,0
c5630,30,30,46,34,135,22
c5631,11,11,51,46,35,20
c5632,8,8,16,4,64,11
c5633,100,100,55,19,90,47
c5634,18,18,65,84,62,19
c5635,35,35,50,12,70,25
c5636,9,9,54,6,76,26
c5637,17,17,41,15,56,25
c5638,25,25,11,9,95,13
c5639,58,58,99,106,96,34
c5640,22,22,44,52,69,10
c5641,17,17,8,2,8,9
c5642,14,14,38,9,44,6
c5643,29,29,15,57,98,25
c5644,28,28,28,37,26,11
c5645,19,19,40,28,74,43
c5646,12,12,35,12,28,16
c5647,30,30,44,24,36,60
c5648,12,12,27,6,94,7
c5649,19,19,30,28,94,15
c5650,12,12,48,50,93,15
c5651,21,21,61,31,56,3
c5652,0,0,49,40,88,68
c5653,10,10,66,4,46,10
c5654,10,10,33,25,52,8
c5655,35,35,54,43,154,32
c5656,34,34,67,38,128,20
c5657,18,18,16,22,61,18
c5658,14,14,16,21,66,12
c5659,51,51,120,13,116,34
c5660,19,19,39,41,82,19
c5661,17,17,38,8,94,14
c5662,19,19,43,34,70,23
c5663,35,35,63,16,147,58
c5664,19,19,14,3,173,21
c5665,47,47,50,18,47,7
c5666,29,29,58,9,67,31
c5667,34,34,39,17,64,28
c5668,10,10,38,15,70,17
c5669,30,30,38,10,40,13
c5670,25,25,39,23,61,8
c5671,30,30,83,85,93,15
c5672,56,56,62,29,136,82
c5673,40,40,40,11,96,47
c5674,36,36,43,36,60,17
c5675,47,47,47,15,103,27
c5676,32,32,60,48,121,23
c5677,15,15,21,11,78,4
c5678,15,15,32,73,43,17
c5679,36,36,32,20,93,29
c5680,24,24,27,42,47,10
c5681,27,27,33,68,134,26
c5682,40,40,96,16,109,33
c5683,19,19,40,32,70,7
c5684,31,31,8,10,59,11
c5685,19,19,54,56,103,31
c5686,30,30,41,38,44,16
c5687,24,24,57,46,71,18
c5688,5,5,28,2,91,23
c5689,7,7,7,6,21,9
c5690,9,9,8,12,61,12
c5691,12,12,45,28,132,16
c5692,14,14,32,22,96,24
c5693,15,15,26,8,62,9
c5694,22,22,31,23,60,11
c5695,22,22,65,53,80,15
c5696,27,27,57,21,137,29
c5697,28,28,34,27,52,3
c5698,13,13,148,4,190,60
c5699,34,34,71,32,62,24
c5700,49,49,12,27,66,18
c5701,40,40,88,30,66,18
c5702,13,13,31,3,80,21
c5703,23,23,28,34,56,15
c5704,34,34,50,50,98,26
c5705,27,27,23,20,80,14
c5706,5,5,20,2,38,13
c5707,30,30,49,49,80,25
c5708,15,15,11,5,77,12
c5709,24,24,19,20,49,17
c5710,37,37,73,54,138,35
c5711,22,22,68,36,120,27
c5712,27,27,28,35,80,11
c5713,35,35,50,46,58,21
c5714,7,7,32,45,28,13
c5715,15,15,37,6,45,21
c5716,18,18,16,10,93,20
c5717,25,25,28,38,88,46
c5718,50,50,60,122,148,17
c5719,21,21,41,44,106,30
c5720,64,64,123,38,141,33
c5721,4,4,29,2,43,7
c5722,13,13,36,31,30,12
c5723,20,20,40,54,101,13
c5724,23,23,30,13,97,17
c5725,19,19,18,6,110,53
c5726,43,43,14,21,60,7
c5727,14,14,45,97,86,22
c5728,29,29,75,64,144,31
c5729,11,11,23,38,114,33
c5730,25,25,69,118,104,21
c5731,10,10,23,61,54,21
c5732,11,11,18,4,14,2
c5733,22,22,32,37,61,7
c5734,21,21,35,5,101,17
c5735,5,5,33,9,99,29
c5736,30,30,50,53,74,19
c5737,28,28,48,68,42,12
c5738,41,41,63,12,55,10
c5739,31,31,67,5,54,28
c5740,16,16,30,15,81,13
c5741,17,17,48,31,45,14
c5742,13,13,4,22,63,15
c5743,7,7,47,53,60,14
c5744,29,29,84,79,123,19
c5745,13,13,38,36,52,13
c5746,8,8,35,51,114,51
c5747,13,13,46,54,100,28
c5748,19,19,52,20,90,15
c5749,23,23,18,14,66,10
c5750,47,47,71,67,126,53
c5751,80,80,129,122,143,50
c5752,28,28,69,86,90,14
c5753,1,1,60,50,62,7
c5754,12,12,40,3,66,3
c5755,72,72,74,40,104,29
c5756,21,21,18,4,70,22
c5757,12,12,35,28,58,34
c5758,26,26,23,50,70,16
c5759,24,24,35,36,36,8
c5760,56,56,63,10,156,37
c5761,31,31,38,88,126,40
c5762,14,14,38,11,14,7
c5763,37,37,61,21,58,16
c5764,38,38,119,49,143,68
c5765,18,18,47,7,43,23
c5766,36,36,53,46,41,19
c5767,19,19,24,44,26,3
c5768,20,20,36,10,116,37
c5769,20,20,93,28,10,30
c5770,17,17,17,5,105,23
c5771,24,24,24,29,46,30
c5772,25,25,51,33,46,11
c5773,29,29,74,41,114,29
c5774,16,16,36,3,96,34
c5775,10,10,11,6,40,7
c5776,23,23,50,50,46,36
c5777,15,15,58,38,66,41
c5778,19,19,73,59,38,0
c5779,14,14,48,12,94,23
c5780,6,6,34,10,148,33
c5781,61,61,61,61,95,32
c5782,40,40,13,3,30,15
c5783,39,39,33,38,102,49
c5784,23,23,32,41,32,8
c5785,21,21,19,43,122,21
c5786,63,63,113,21,98,83
c5787,25,25,48,11,82,21
c5788,32,32,38,19,53,14
c5789,22,22,19,6,41,19
c5790,11,11,60,39,74,9
c5791,34,34,34,1,101,13
c5792,14,14,46,52,84,20
c5793,7,7,21,3,78,35
c5794,29,29,38,2,79,24
c5795,13,13,69,61,116,47
c5796,36,36,71,45,134,28
c5797,17,17,12,12,91,10
c5798,24,24,37,26,47,9
c5799,14,14,40,34,60,7
c5800,51,51,96,57,136,59
c5801,42,42,74,17,115,37
c5802,21,21,13,30,48,0
c5803,12,12,10,15,18,9
c5804,9,9,34,34,65,13
c5805,14,14,42,14,34,14
c5806,4,4,35,1,81,12
c5807,4,4,24,12,54,18
c5808,17,17,25,26,37,15
c5809,37,37,72,92,151,31
c5810,9,9,34,2,28,1
c5811,35,35,73,32,92,22
c5812,22,22,53,21,72,35
c5813,27,27,30,12,66,21
c5814,12,12,12,2,78,28
c5815,44,44,57,29,138,44
c5816,15,15,28,2,115,34
c5817,32,32,52,34,127,23
c5818,29,29,45,21,30,15
c5819,21,21,32,53,32,25
c5820,29,29,28,10,63,12
c5821,25,25,66,33,100,26
c5822,3,3,24,3,58,7
c5823,24,24,42,56,45,8
c5824,30,30,28,36,38,9
c5825,4,4,52,34,82,12
c5826,16,16,11,7,93,15
c5827,18,18,36,50,70,27
c5828,13,13,36,7,92,14
c5829,18,18,30,2,51,11
c5830,8,8,18,7,54,20
c5831,41,41,51,4,164,82
c5832,32,32,38,2,163,15
c5833,33,33,67,75,43,14
c5834,76,76,79,78,32,6
c5835,26,26,21,27,98,6
c5836,24,24,37,7,34,21
c5837,39,39,84,34,138,58
c5838,22,22,26,15,16,10
c5839,38,38,41,41,90,35
c5840,25,25,70,11,50,30
c5841,39,39,16,7,64,101
c5842,33,33,40,12,66,38
c5843,13,13,46,17,30,7
c5844,34,34,42,25,100,45
c5845,39,39,53,49,60,18
c5846,55,55,63,43,96,15
c5847,9,9,47,3,60,9
c5848,36,36,58,52,134,42
c5849,10,10,15,5,68,18
c5850,36,36,59,10,33,22
c5851,13,13,67,28,83,29
c5852,14,14,36,35,84,10
c5853,5,5,11,3,50,6
c5854,5,5,12,4,126,32
c5855,12,12,26,0,38,9
c5856,9,9,18,11,74,14
c5857,29,29,23,8,96,22
c5858,18,18,109,124,155,37
c5859,17,17,37,33,66,15
c5860,11,11,33,9,70,14
c5861,20,20,18,13,94,12
c5862,23,23,82,38,91,11
c5863,11,11,11,10,116,28
c5864,28,28,41,8,115,29
c5865,19,19,21,26,118,16
c5866,8,8,27,3,88,21
c5867,19,19,24,16,52,14
c5868,10,10,4,5,94,4
c5869,18,18,12,2,60,11
c5870,26,26,70,19,87,39
c5871,34,34,48,26,87,32
c5872,20,20,41,48,52,7
c5873,43,43,42,39,94,26
c5874,88,88,52,45,125,42
c5875,33,33,51,17,112,55
c5876,58,58,53,15,90,45
c5877,19,19,49,18,100,24
c5878,53,53,38,55,58,19
c5879,56,56,109,62,238,101
c5880,34,34,42,41,42,29
c5881,29,29,43,29,45,13
c5882,47,47,48,89,148,31
c5883,42,42,88,39,87,54
c5884,39,39,51,10,32,14
c5885,20,20,2,48,50,13
c5886,30,30,59,88,164,32
c5887,28,28,73,78,98,28
c5888,15,15,49,27,45,6
c5889,22,22,26,40,56,8
c5890,32,32,10,17,73,9
c5891,8,8,10,5,88,33
c5892,33,33,43,15,128,19
c5893,26,26,68,19,65,33
c5894,14,14,29,50,88,35
c5895,12,12,67,47,58,19
c5896,15,15,24,16,157,29
c5897,38,38,64,41,87,12
c5898,8,8,19,13,10,6
c5899,8,8,44,15,55,18
c5900,5,5,40,5,38,12
c5901,17,17,46,30,57,9
c5902,28,28,0,1,26,63
c5903,23,23,81,14,110,6
c5904,35,35,59,42,194,41
c5905,22,22,33,44,54,26
c5906,8,8,23,9,96,28
c5907,1,1,24,3,86,19
c5908,32,32,110,87,160,47
c5909,25,25,26,24,96,34
c5910,0,0,44,22,58,28
c5911,14,14,12,5,75,10
c5912,29,29,24,16,31,10
c5913,8,8,140,131,119,27
c5914,11,11,32,2,70,13
c5915,23,23,24,0,77,28
c5916,16,16,16,41,72,7
